;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
346;347;Родники;Ivanovo;Rodnikovskiy;"[ 0.29260057  0.66274296  0.          0.          0.0923052   0.
  0.14630028  0.66725757  0.          0.          0.          0.
  0.          0.09892231 -0.          0.33309597 -0.          0.34672673
  0.57297776 -0.         -0.          1.06784316  0.91188404  1.21514505
  1.67867446  0.7266512  -0.         -0.        ]";[0.1522930589171153, 0.6763632146750463, 0.02947683664232425, 0.02692923005187144, 0.17718990413237404, 0.003937445461635425, 0.06928181130538984, 0.5846913338887414, 0.0, 0.01741612532946235, 0.01499125235869101, 0.003937445461635425, 0.0, 0.14668540156216367, 0.06949879473866982, 0.3581812087163921, 0.04596419643540194, 0.3357048320105013, 0.3324728298540477, 0.11025170132724099, 0.07353863795360044, 0.9300249014072999, 0.7046206959422484, 0.9203568861740011, 1.4742720175165709, 0.4850498456081735, 0.04806309628960079, 0.09695852692018317]
347;348;Алатырь;Chuvash;Alatyrskiy;"[ 0.          0.69112281  0.          0.          0.15478766  0.
  0.          0.70596745  0.          0.          0.          0.
  0.         -0.         -0.          0.38207383 -0.          0.32587216
  0.30979415 -0.         -0.          0.89489583  0.52605006  0.5713006
  1.30423112  0.64783874 -0.         -0.        ]";[0.15329545777723222, 0.6323863800565103, 0.038734938090578076, 0.024384883187739133, 0.2387630010486032, 0.0, 0.12775718133264635, 0.5875962924803798, 0.0, 0.017372141296524514, 0.04369662311121876, 0.029556492607481593, 0.0, 0.16747857494232524, 0.051643815471179154, 0.2772776957553357, 0.025521638444056437, 0.26326235071426346, 0.3678109135758362, 0.07520115302571741, 0.04560375751250712, 0.668537611991208, 0.5606641836828016, 0.8470349874617131, 1.1093705029494965, 0.4314297928785833, 0.04433749976483304, 0.033055412736629555]
348;349;Лысково;Nizhny Novgorod;Lyskovskiy;"[ 0.65476913  0.68604784  0.          0.          0.18561103  0.
  0.09280552  0.23989878  0.          0.          0.          0.
  0.          0.14142448 -0.         -0.         -0.         -0.
  0.95710999  0.18102655 -0.          0.47745902  0.82610128  0.8020261
 -0.          0.67470271 -0.         -0.        ]";[0.31869347508658435, 0.6579022288646903, 0.04041022391300589, 0.032015536795751365, 0.13688305043543536, 0.0, 0.09246568237559127, 0.4405951712766834, 0.0, 0.02029737010468971, 0.02029737010468971, 0.012806214718300546, 0.0, 0.12265165901193924, 0.12117887111170618, 0.24330042929781331, 0.0453530802768966, 0.26050808289365646, 0.4779238108153991, 0.13346188295430464, 0.11170879016217085, 0.79121885244991, 0.6893804079276041, 0.7935031534023084, 1.0605303640696784, 0.5705931505002165, 0.0, 0.23130910433332522]
349;350;Кизел;Tuva;Kyzyl;"[ 0.62852725  0.76561174  0.          0.          0.          0.
  0.13708449  0.          0.          0.          0.          0.
  0.          0.26102873 -0.         -0.         -0.         -0.
  1.01890719  0.39444303 -0.          0.41209522  0.77466689  0.7890355
 -0.          0.83628111 -0.         -0.        ]";[0.658548990351522, 0.6775833892819904, 0.12625832301917417, 0.0, 0.07966013262883304, 0.0, 0.1948005684685285, 0.0, 0.0, 0.0, 0.0, 0.07966013262883304, 0.0, 0.13051436359364518, 0.0, 0.0, 0.0, 0.0, 0.8045102827988149, 0.3663370799982204, 0.018203789333917447, 0.20604760929549296, 0.3873334442100926, 0.3945177499801257, 0.0, 0.6511383416351769, 0.09923473591875795, 0.0]
350;351;Спас-Клепики;Ryazan;Klepikovskiy;"[ 0.          0.69285575  0.          0.          0.15273674  0.
  0.          0.70471441  0.          0.          0.          0.
  0.          0.1500686  -0.          0.48181781 -0.          0.48115181
  0.31877787 -0.         -0.          1.10710443  0.70606758  1.0969021
  1.91276498  0.59611406 -0.         -0.        ]";[0.4867036113885494, 0.6548476421016971, 0.04765715714564456, 0.0203441287492071, 0.1588492612913898, 0.0, 0.13791874732075218, 0.33342383748032883, 0.0, 0.0234597074162117, 0.02431097955858355, 0.010748227059112152, 0.0, 0.13215846188635183, 0.08023639380532661, 0.10659654082073283, 0.058997648432026435, 0.10145955948676187, 0.6868041855064403, 0.19669468462323392, 0.1072208928046401, 0.5353129402871861, 0.7181779303191171, 0.7224853201249357, 0.4729607362231287, 0.5225496932075808, 0.026313654420794443, 0.2103051761617479]
351;352;Пучеж;Ivanovo;;"[ 0.          0.69736405  0.          0.          0.4117339   0.
  0.          0.5866503   0.          0.          0.          0.
  0.          0.28428038 -0.          0.41766752 -0.          0.26083705
  0.12274542 -0.         -0.          0.79903398  0.70314384  0.8251231
  1.40724757 -0.         -0.         -0.        ]";[0.1522930589171153, 0.6763632146750463, 0.02947683664232425, 0.02692923005187144, 0.17718990413237404, 0.003937445461635425, 0.06928181130538984, 0.5846913338887414, 0.0, 0.01741612532946235, 0.01499125235869101, 0.003937445461635425, 0.0, 0.14668540156216367, 0.06949879473866982, 0.3581812087163921, 0.04596419643540194, 0.3357048320105013, 0.3324728298540477, 0.11025170132724099, 0.07353863795360044, 0.9300249014072999, 0.7046206959422484, 0.9203568861740011, 1.4742720175165709, 0.4850498456081735, 0.04806309628960079, 0.09695852692018317]
352;353;Мантурово;Kostroma;;"[ 0.          0.75767813  0.          0.          0.          0.
  0.          0.65262842  0.          0.          0.          0.
  0.          0.06388712 -0.          0.47999676 -0.          0.49083176
 -0.         -0.         -0.          1.34900724  0.67960072  0.82058149
  1.96884603  0.60259489 -0.         -0.        ]";[0.11264316721331158, 0.7255324813798716, 0.03576555733887211, 0.051168944471154144, 0.043242774682170707, 0.0, 0.05699930553819982, 0.5859217932814753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06113905315055268, 0.11609365054377425, 0.38836221607755894, 0.11866096967162817, 0.38589226456218795, 0.04327127623446791, 0.2553430301011312, 0.01099474408135997, 1.0786063557184378, 0.5746324654293655, 0.6948933839802699, 1.5934201805148631, 0.4621193105922634, 0.18127470148526745, 0.09070540507055525]
353;354;Белово;Kemerovo;Belovo;"[ 0.43830167  0.48228082  0.34001523  0.15578033  0.19657288  0.
  0.29485933  0.39314577  0.22821405  0.          0.25406677  0.19657288
  0.          0.01943325  0.05087268  0.11567233 -0.          0.25214146
  0.40383973 -0.          0.02343426 -0.         -0.          0.12356821
  0.0461674   0.44249139 -0.          0.41081828]";[0.28440940551516913, 0.6373697698698161, 0.11076109894626412, 0.060597126164205595, 0.25929167443910167, 0.015430296724884022, 0.16202898038149569, 0.4392547391881832, 0.03444813439305501, 0.0703319975845666, 0.04047386413168342, 0.031169634723058587, 0.0, 0.12230965981256701, 0.08661256600057499, 0.1771726033260749, 0.03605792083084749, 0.1718750154486409, 0.35369876365883185, 0.12828774162139825, 0.039602855689644854, 0.5260133241719647, 0.4075197754095415, 0.4619993150036174, 0.6812748259280207, 0.4075261768074887, 0.07556072613317845, 0.09891517094690956]
354;355;Десногорск;Smolensk;Roslavl'skiy;"[ 0.          0.68852834  0.          0.          0.15220405  0.
  0.          0.70905758  0.          0.          0.          0.
  0.          0.14126989 -0.          0.49118023 -0.          0.45767486
  0.34807608 -0.         -0.          1.09621913  0.75740664  1.21771009
  1.95497487  0.58311441 -0.         -0.        ]";[0.21558069221994092, 0.6476050588552675, 0.0367774417350123, 0.01488046568557089, 0.08524216953257563, 0.0, 0.07625186656480468, 0.587381086153602, 0.007816694786904216, 0.029946272744371703, 0.019893445962237074, 0.003908347393452108, 0.0, 0.06251228685185593, 0.09764147912506015, 0.33901821753435674, 0.06827661356814949, 0.3388793812684507, 0.41541597917564954, 0.20427642452185343, 0.08727764013557553, 0.9190159788375093, 0.6748689844447033, 0.9577835994810374, 1.4795727679803738, 0.6198823932683227, 0.15265374033349594, 0.10658341540011247]
355;356;Чайковский;Perm;Chaykovskiy;"[ 0.67562809  0.65479556  0.15150543  0.          0.          0.
  0.30301085  0.          0.          0.          0.          0.
  0.          0.12064909 -0.         -0.         -0.         -0.
  0.89984822  0.3388764  -0.          0.14513162  0.14615439 -0.
 -0.          0.94156068  0.26339596 -0.        ]";[0.295364165739039, 0.6649680198339663, 0.04903844278243007, 0.012475557265975898, 0.1928550969752586, 0.0, 0.1389805771009249, 0.46156746350097855, 0.002886572148373754, 0.014745622218026925, 0.01727037455468014, 0.0, 0.0, 0.17326135459597447, 0.09327667008650517, 0.22760154434880242, 0.05304916786522832, 0.24666376194208225, 0.45516081088214344, 0.17657261789254514, 0.08829675931228943, 0.6268972535059228, 0.5099317403607668, 0.7503759850240693, 0.9493873060493975, 0.45785856760683813, 0.12180321284677711, 0.1513077003294423]
356;357;Дубовка;Volgograd;Dubovskiy;"[ 0.          0.65936985  0.          0.          0.3433194   0.
  0.          0.66885214  0.          0.          0.          0.
  0.          0.25678247 -0.          0.43936839 -0.          0.39088531
  0.13561623 -0.         -0.          1.02124618  0.79035223  0.92017839
  1.6666609   0.21411929 -0.         -0.        ]";[0.1572036700145179, 0.6350934704360623, 0.051742240618143046, 0.02217239273466455, 0.24482362056418516, 0.005937496736204603, 0.07591292786544745, 0.5864420815122925, 0.02446682863835242, 0.060290050066227244, 0.03999082874705048, 0.009167253367714791, 0.004052972051873583, 0.1482774572052051, 0.12260861248079331, 0.321038374198386, 0.049304764738580274, 0.319645966575175, 0.3919422877017042, 0.15080027889464903, 0.10034192079061945, 0.78173011191301, 0.5572053720006109, 0.8293896110108413, 1.286694448861915, 0.48827289538334884, 0.10633632499880027, 0.07606252699534716]
357;358;Владикавказ;North Ossetia-Alania;Vladikavkaz;"[ 0.31223993  0.46318605  0.23978303  0.18412317  0.37989671  0.09727611
  0.37230253  0.44307207  0.14250692  0.14250692  0.22002489  0.12274878
  0.06137439  0.25215889 -0.         -0.         -0.          0.11296623
  0.60683372 -0.         -0.         -0.         -0.          0.61288108
  0.10122871  0.4657491  -0.         -0.        ]";[0.1040799776278471, 0.5363982036818103, 0.0799276768153149, 0.06137439085585586, 0.33512442372175294, 0.03242536933704499, 0.26379133999815946, 0.5480536951764564, 0.04750230747826991, 0.07758301870382361, 0.17740379343239399, 0.10107768302167801, 0.050538841510839004, 0.31698097801663316, 0.0, 0.17703328744924754, 0.04006571678003177, 0.330429721470227, 0.38276173665649543, 0.021408711683180343, 0.0, 0.3966296494565806, 0.24441882088590614, 0.8623911401916023, 0.9758072127612222, 0.38468996493693747, 0.0, 0.0]
358;359;Жирновск;Volgograd;;"[ 0.          0.67528913  0.          0.          0.26054753  0.
  0.          0.68999969  0.          0.          0.          0.
  0.          0.21154697 -0.          0.46606329 -0.          0.42802889
  0.37021598 -0.         -0.          1.00572391  0.72256688  1.10931433
  1.78109265  0.51578362 -0.         -0.        ]";[0.1572036700145179, 0.6350934704360623, 0.051742240618143046, 0.02217239273466455, 0.24482362056418516, 0.005937496736204603, 0.07591292786544745, 0.5864420815122925, 0.02446682863835242, 0.060290050066227244, 0.03999082874705048, 0.009167253367714791, 0.004052972051873583, 0.1482774572052051, 0.12260861248079331, 0.321038374198386, 0.049304764738580274, 0.319645966575175, 0.3919422877017042, 0.15080027889464903, 0.10034192079061945, 0.78173011191301, 0.5572053720006109, 0.8293896110108413, 1.286694448861915, 0.48827289538334884, 0.10633632499880027, 0.07606252699534716]
359;360;Инза;Ulyanovsk;;"[ 0.          0.62867118  0.          0.          0.30760949  0.
  0.          0.71424712  0.          0.          0.          0.
  0.          0.13247534 -0.          0.48553693 -0.          0.38275879
  0.07188812 -0.         -0.          1.01963218  0.74963482  0.84830618
  1.80843363  0.13965861 -0.         -0.        ]";[0.0, 0.6340108398070654, 0.0, 0.0, 0.3099100037339254, 0.0, 0.0, 0.7019697466481205, 0.0, 0.06723087536835494, 0.0, 0.0, 0.0, 0.0674339120781375, 0.0, 0.4587112717532619, 0.0, 0.4072245091264949, 0.09633845897481626, 0.0, 0.0, 1.0345774369968925, 0.5773492705181774, 0.7766776479935735, 1.7606226410434687, 0.30809916823740857, 0.0, 0.0]
360;361;Новосокольники;Pskov;Novosokol'nicheskiy;"[ 0.          0.53360045  0.          0.          0.          0.
  0.          0.8457367   0.          0.          0.          0.
  0.         -0.         -0.          0.60495259 -0.          0.62895219
 -0.         -0.         -0.          1.51808679  0.79148432  0.74790072
  2.6000731   0.44858212 -0.         -0.        ]";[0.5491326368554432, 0.5646836661155944, 0.126078251771736, 0.07465198324566992, 0.12795140762178742, 0.0, 0.24672815867374034, 0.25084840818835286, 0.028390655179598944, 0.035956703357078804, 0.06575964418622877, 0.005359300275386717, 0.0, 0.15756972004320405, 0.09749650127912407, 0.09344829869236229, 0.04172243305193142, 0.08982585887028169, 0.5159896009583117, 0.2834364747539559, 0.10598043436836922, 0.32162090468258536, 0.434102342729013, 0.4298388277568771, 0.4278443672055049, 0.3685941003034363, 0.1713585856426678, 0.2839924449205874]
361;362;Обоянь;Kursk;;"[ 0.          0.69616096  0.          0.          0.09837206  0.
  0.          0.71111382  0.          0.          0.          0.
  0.          0.15349709 -0.          0.47657897 -0.          0.52578651
  0.32169654 -0.         -0.          1.25819127  0.8151556   1.2078554
  2.09850006  0.69224499 -0.         -0.        ]";[0.15624225636397945, 0.6628599762832578, 0.030546274360369854, 0.0, 0.1394367596347608, 0.0, 0.022277177360314034, 0.6212086023728532, 0.02758603451475875, 0.03592520627194766, 0.041006011515978324, 0.0, 0.0, 0.11751192304137166, 0.0, 0.34433753015329355, 0.0, 0.412957951715371, 0.4982043732388014, 0.0, 0.0, 0.9948455261842363, 0.7011725550624488, 1.0691015265761654, 1.5524270641562785, 0.689664669230563, 0.0, 0.0]
362;363;Нижний Ломов;Penza;;"[ 0.          0.68628169  0.          0.          0.19143344  0.
  0.          0.7016913   0.          0.          0.          0.
  0.          0.16029455 -0.          0.48712486 -0.          0.44660849
  0.29902473 -0.         -0.          1.07792226  0.7461859   1.11288885
  1.91404317  0.49559003 -0.         -0.        ]";[0.4209918637696949, 0.6574850374657715, 0.04484229141683553, 0.05279335372780496, 0.09911392562334052, 0.0, 0.16510266618857478, 0.3663189045563306, 0.008591741324507777, 0.05572345470795127, 0.04144444824086581, 0.013617587815241144, 0.0, 0.12906603832432345, 0.14987629197460198, 0.15737501265684434, 0.09054675702201269, 0.14770742129493455, 0.5527913681107872, 0.3045941059474915, 0.12882440559994346, 0.5821057738892238, 0.6644809322890569, 0.7933013175613776, 0.692652666966704, 0.5646269281229775, 0.13529794938358794, 0.21071776495610295]
363;364;Ахтубинск;Astrakhan;Akhtubinskiy;"[ 0.35361052  0.55048068  0.20649822  0.07355615  0.32308196  0.
  0.32801862  0.53172407  0.          0.          0.17079209  0.
  0.          0.30502815 -0.         -0.         -0.          0.25846614
  0.85694997 -0.         -0.          0.20747923  0.32473352  0.71675766
  0.3561509   0.70700342 -0.         -0.        ]";[0.19278190392157535, 0.5988509473253657, 0.12810665316574288, 0.09014533256651766, 0.20101920183840724, 0.0, 0.15224443822295253, 0.578658883505587, 0.0404494162873642, 0.07270536406252831, 0.09259156519521589, 0.02137026933051061, 0.0, 0.14111027809283277, 0.2562067178985268, 0.2710797136183507, 0.07479809189157781, 0.289640111252287, 0.3067914885355175, 0.059832256534252413, 0.20430386152137275, 0.665517628076313, 0.4854383584914146, 0.6903066895429114, 1.1080201920323909, 0.42574116839148135, 0.07503305044016254, 0.28192584787843583]
364;365;Бердск;Novosibirsk;Berdsk;"[ 0.          0.68054539  0.          0.          0.34838211  0.
  0.          0.64458349  0.          0.          0.          0.
  0.          0.18429648 -0.          0.51640935 -0.          0.34341848
  0.11916976 -0.         -0.          0.93834221  0.62137178  0.75551489
  1.61725517  0.24328035 -0.         -0.        ]";[0.17091319155026566, 0.5537975178092464, 0.1641198310551776, 0.11471483902426415, 0.2235960457070178, 0.09880998406182687, 0.2234865423903399, 0.5103940863670666, 0.11471483902426415, 0.04940499203091343, 0.1482149760927403, 0.0, 0.0, 0.0921482394555493, 0.31013244886672753, 0.2582046771007552, 0.0, 0.1717092419363762, 0.059584879189607816, 0.0, 0.1303038433788551, 0.4691711065364449, 0.39232257759678946, 0.44358972688055, 0.8086275832921483, 0.12164017499503196, 0.0, 0.2906481610773756]
